ETIQUETA,TIPO VEHÍCULO,ACCESO,CIUDAD,ZBE,ESTADO ZBE,OBSERVACIONES,URL - ORDENANZA MOVILIDAD SOSTENIBLE
C,furgoneta,PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
RESIDENTES: Residentes dentro de la ZBE
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
C,camión (servicios),PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, grúas y asistencia, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
C,autobús (servicios),PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, grúas y asistencia, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
C,furgoneta >3500 kg,PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
RESIDENTES: Residentes dentro de la ZBE
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
C,camión >3500 kg (servicios),PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, grúas y asistencia, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
C,autobús >3500 kg (servicios),PROHIBIDO,Córdoba,Córdoba,Vigente,"APARCAMIENTO: Vehículos que acudan a un Parking para cuyo acceso o salida sea necesario transitar la ZBE.
SERVICIOS: Acceso autorizado para vehículos vinculados a actividades profesionales o servicios específicos, como autoescuelas, transporte de valores, grúas y asistencia, mudanzas, clientes de hoteles, proveedores y reparto, empresas de construcción con trabajos en la zona, servicios municipales y taxis/VTC.
MOVILIDAD REDUCIDA: Si el vehículo se usa para transportar a una persona titular de PMR
OTROS: Vehículos históricos con comprobación de oficio de matrícula, con permiso previo para actos de mudanza o permisos extraordinarios por resolución. Vehículos de emergencia, Fuerzas Armadas y Cuerpos de Seguridad, grúas y servicios.",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,turismo,LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,motocicleta,LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,furgoneta,LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,camión (servicios),LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,autobús (servicios),LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,furgoneta >3500 kg,LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,camión >3500 kg (servicios),LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
ECO,autobús >3500 kg (servicios),LIBRE,Córdoba,Córdoba,Vigente,"Entrada, circulación y estacionamiento sin restricciones, salvo en caso de activación de un protocolo por episodios de alta contaminación por dióxido de nitrógeno (NO₂).",chrome-extension://efaidnbmnnnibpcajpcglclefindmkaj/https://www.cordoba.es/sites/default/files/PDF/Ayuntamiento/ordenanzas_bandos_y_otros/trafico/ORDENANZA_MOVILIDAD_BOP_17-02-23.pdf
